order,id,name,SMILES,cid
11541,s_26531,CID25157096,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CC(C5CCC6(C(C5(C4)C)CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)(C)CO)C(=O)O)O)O)CO)O)O)O)O)O,25157096
11542,s_26533,CID25210702,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[NH4+].[NH4+].[NH4+],25210702
11543,s_26535,CID25210744,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Al+3],25210744
11544,s_26536,CID25244054,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C,25244054
11545,s_26537,CID25244055,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C,25244055
11546,s_26538,CID25244610,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,25244610
11547,s_26540,CID25245441,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)[O-])C,25245441
11548,s_26543,CID25245996,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)[O-])OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)[O-])C,25245996
11549,s_26544,CID25245997,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,25245997
11550,s_26545,CID42597664,CC1C(C(C(C(O1)OC2CC(CC3C2(CCC4(C3=CC(=O)C5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)OC8C(C(C(CO8)OC9C(C(C(CO9)O)O)O)O)O)O)O)O)C)C)C)C)(C)C)O)O)O,42597664
11551,s_26554,CID42631688,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OC6C(C(C(C(O6)C(=O)O)O)O)O)C,42631688
11552,s_26555,CID42637554,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)OC)O)O)O)C)CC=C5C3(CCC6(C5CC(=C)CC6)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C,42637554
11553,s_26556,CID42643063,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3CC=C5C4(CCC6(C5C(C(CC6)C)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)O)O)O,42643063
11554,s_26558,CID44126565,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)OCCOC(=O)C6C(C(C(C(O6)OC)O)O)O)C)C)C2C1)C)C(=O)O)C,44126565
11555,s_26559,CID44128070,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OCCCCCCOC(=O)C6C(C(C(C(O6)OC)O)O)O)C,44128070
11556,s_26561,CID44131850,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[K+].[K+].[K+],44131850
11557,s_26565,CID44231978,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+],44231978
11558,s_26567,CID44234291,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.Cl,44234291
11559,s_26569,CID44250680,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7CC(C(C(C7O)O)O)CO)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,44250680
11560,s_26570,CID44250744,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC(CC(C(=O)O)O)OCC(=O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,44250744
11561,s_26571,CID44250745,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,44250745
11562,s_26572,CID44250746,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,44250746
11563,s_26573,CID44660064,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[NH4+].O.O.O,44660064
11564,s_26579,CID44715604,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,44715604
11565,s_26583,CID45273758,CC1(C2CCC3C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C,45273758
11566,s_26591,CID45359810,CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)O)O)O)OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)O)O)O,45359810
11567,s_26592,CID45359811,CC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(CO3)O)O)O)OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)O)O)O,45359811
11568,s_26595,CID45359962,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C(=O)OC,45359962
11569,s_26597,CID45360000,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)O)C)CC=C5C3(CCC6(C5CC(CC6)(C)CO)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C,45360000
11570,s_26598,CID45360035,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1O)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)C)(C)C)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)C,45360035
11571,s_26600,CID45360300,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)O)CO)O)O)O)O,45360300
11572,s_26601,CID45360308,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)CO)C(=O)O)O)O)O)O)O)O)O,45360308
11573,s_26603,CID45783096,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)CC=C6C3(CCC7(C6CC(CC7)(C)C(=O)OC)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C,45783096
11574,s_26609,CID45934208,CC1(C2CCC3(C4CCC5(CCC(CC5C4=CC(=O)C3C2(CCC1OC6C(C(C(C(O6)C(=O)[O-])OC7C(C(C(C(O7)C(=O)[O-])O)O)O)O)O)C)(C)C(=O)[O-])C)C)C.[NH4+].[NH4+].[NH4+],45934208
11575,s_26610,CID46173933,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC7C(C(C(C(O7)O)O)O)CO)OC8C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,46173933
11576,s_26611,CID46174345,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.N.O.O.O.O,46174345
11577,s_26612,CID46174379,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.N.O,46174379
11578,s_26614,CID46174771,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.N.O.O,46174771
11579,s_26616,CID46174828,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N.N.O.O.O,46174828
11580,s_26619,CID46211450,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)O)C)CC=C5C3(CC(C6(C5CC(=C)CC6)C(=O)O)O)C)C)C,46211450
11581,s_26620,CID46397430,CCCCOC(=O)C1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)OCCCC)C)C)C)C)C(=O)OCCCC)O)O)O)O)O,46397430
11582,s_26622,CID46397448,CC(=O)OC1C(C(OC(C1OC2C(C(C(C(O2)C(=O)O)OC(=O)C)OC(=O)C)OC(=O)C)OC3CCC4(C(C3(C)C)CCC5(C4C(=O)C=C6C5(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C)C(=O)O)OC(=O)C,46397448
11583,s_26624,CID46909147,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)C)C2C1)C)C)C,46909147
11584,s_26626,CID46947531,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1C)C)C(=O)O,46947531
11585,s_26629,CID49871376,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1C)C)C(=O)O,49871376
11586,s_26630,CID49871377,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)O)O)C)C)C2C1C)C)C(=O)O,49871377
11587,s_26631,CID49871378,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CCC6(C5C(C(CC6)C)C)C(=O)O)C)C)C)O)O)O,49871378
11588,s_26639,CID51136492,CC(=O)OC1CC(CC2C1(C(CC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)O)C)(C)C,51136492
11589,s_26640,CID51136553,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)C)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)C(=O)O)O)O)O)O)O,51136553
11590,s_26642,CID52935395,CC1C(C(C(C(O1)OCCCCCCC(=O)CCCCCCC(CC(=O)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)OC4C(C(C(CO4)O)O)O)O)OC5C(C(C(CO5)O)O)OC6C(C(C(C(O6)CO)O)O)O)OC(=O)C78CCC(CC7C9=CCC1C2(CCC(C(C2CCC1(C9(CC8O)C)C)(C)C)OC1C(C(C(C(O1)C(=O)O)O)O)O)C)(C)C)C)OC1C(C(C(C(O1)C)O)O)O)O)O)O,52935395
11591,s_26643,CID52938003,CC1C(C(C(C(O1)OCCCCCCC(=O)CCCCCCC(CC(=O)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)OC4C(C(C(CO4)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)OC(=O)C78CCC(CC7C9=CCC1C2(CCC(C(C2CCC1(C9(CC8O)C)C)(C)C)OC1C(C(C(C(O1)C(=O)O)O)O)O)C)(C)C)C)OC1C(C(C(C(O1)C)O)O)O)O)O)O,52938003
11592,s_26649,CID52952213,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(O7)CO)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,52952213
11593,s_26651,CID53236073,CC1C(C(C(C(O1)OC(=O)C23CCC(CC2C4=CCC5C6(CCC(C(C6CCC5(C4(CC3)C)C)(C)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)C)(C)C)OC8C(C(C(C(O8)C)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O,53236073
11594,s_26653,CID53239768,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(=O)C1)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)[O-])O)O)O)C)C,53239768
11595,s_26654,CID53253591,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CCC6(C5CC(CC6)(C)C)C(=O)O)C)C)C)OC7C(C(C(C(O7)CO)O)O)O)O)O,53253591
11596,s_26655,CID53260644,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Ca+2].[Ca+2].[Ca+2],53260644
11597,s_26656,CID53260765,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5COC(C(C5O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,53260765
11598,s_26659,CID53330543,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)O)O)O)O)O)OC3C(C(C(C(O3)C)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)C(=O)O)OC9C(C(C(C(O9)CO)O)O)O)C)(C)C)O)O,53330543
11599,s_26665,CID53399222,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OCC7C(C(C(C(O7)C(=O)O)O)O)O)C)C)C2C1)C)C)C,53399222
11600,s_26668,CID53467605,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC9CC(=C(C(=O)C9)O)C)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,53467605
11601,s_26669,CID53467606,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC9CC(=C(C(=O)C9)O)C)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,53467606
11602,s_26670,CID53467607,CC1=C(C(=O)CC(C1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)C)(C)C)O,53467607
11603,s_26671,CID53467811,CC1=C(C(=O)CC(C1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(CO8)O)O)O)C)C)C)C)(C)C)O,53467811
11604,s_26672,CID53467812,CC1=C(C(=O)CC(C1)OC2CC(CC3C2(CCC4(C3=CCC5C4(CCC6C5(CCC(C6(C)CO)OC7C(C(C(C(O7)C(=O)O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C)(C)C)O,53467812
11605,s_26675,CID53627925,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)[C+]=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,53627925
11606,s_26677,CID54753679,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,54753679
11607,s_26678,CID54753842,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC)O)OC7C(C(C(CO7)O)O)O)OC8C(C(C(CO8)O)O)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C,54753842
11608,s_26680,CID56776333,CC12CCC3C(C1CC=C4C2(CCC5(C4CC(=C)CC5)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)(CC(C(C3(C)C(=O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)O)C,56776333
11609,s_26681,CID56776355,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)CC=C6C3(CC(C7(C6CC(CC7)(C)OC8C(C(C(C(O8)CO)O)O)O)C(=O)O)O)C)C)C,56776355
11610,s_26682,CID56776403,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)CC=C6C3(CCC7(C6CC(CC7O)(C)C(=O)O)C)C)C)C,56776403
11611,s_26683,CID56833415,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5C(CC4(C3(CC2O)C)C)O)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C(=O)O)C,56833415
11612,s_26684,CID56833416,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5C(CC4(C3(CC2O)C)C)O)(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,56833416
11613,s_26686,CID56843880,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[NH4+].[Na+].[K+],56843880
11614,s_26688,CID56947793,CC1(CCC2(CCC3(C4CCC5C(C(CCC5(C4CC=C3C2C1)C)OC6C(C(C(C(O6)C(=O)OC)O)O)O)(C)C)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,56947793
11615,s_26689,CID57333963,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC(C(C(=O)OC)O)OCC(=O)OC)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,57333963
11616,s_26690,CID57509375,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)O,57509375
11617,s_26691,CID57509405,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,57509405
11618,s_26692,CID58084440,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C=O)O)O)OC5C(C(C(C(O5)C=O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,58084440
11619,s_26695,CID60148480,CCC(C)C(=O)OC1C(C(CC2C1(C(CC3(C2=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(CO7)O)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)O)CO)(C)C)C(=O)C(=CC)C,60148480
11620,s_26697,CID66551051,CCCCOC(=O)C1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3CC=C5C4(CCC6(C5CC(=C)CC6)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)O)O)O,66551051
11621,s_26698,CID66895199,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K],66895199
11622,s_26700,CID66896113,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Mg],66896113
11623,s_26701,CID66896441,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Al],66896441
11624,s_26702,CID66896578,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Ca],66896578
11625,s_26703,CID67933487,CC1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C)C,67933487
11626,s_26704,CID68009870,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,68009870
11627,s_26705,CID68009873,CC(=O)C1(CCC2(CCC3(C(=CC(=O)C4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)C)C2C1)C)C)C,68009873
11628,s_26706,CID70678367,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[Na].[Na],70678367
11629,s_26708,CID70694057,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,70694057
11630,s_26709,CID70698008,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(O8)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C,70698008
11631,s_26712,CID71264256,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(CO7)O)O)OC8C(C(C(CO8)O)O)O)C)C,71264256
11632,s_26725,CID71496248,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)[O-])C)C)C)C.[Al+3],71496248
11633,s_26726,CID71522081,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)C,71522081
11634,s_26727,CID71532040,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(CO8)O)O)O)C)C,71532040
11635,s_26740,CID71573614,CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,71573614
